,pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,MARITALSTATUS,EDUCATION,GENDER,last_prod_enq2,first_prod_enq2,Approved_Flag
7584,0.143,0.0,0,0.143,0.0,0,1,0,0,2,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,27000,62,1,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
7585,0.0,0.2,1,0.0,0.2,1,1,0,2,1,4,1,62,0,0,0,10,0,0,0,0,0,0,0,0,0,471,0,70000,185,1,1,0.0,0.0,0,0,Married,GRADUATE,M,AL,PL,P1
7586,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,53,30,0,0,11,0,0,0,0,0,0,30,0,0,1,1,20000,138,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P3
7587,0.0,0.0,0,0.111,0.0,0,0,0,0,5,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0,1,267,0,26000,77,0,0,0.0,0.0,1,0,Married,GRADUATE,F,ConsumerLoan,AL,P2
7588,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,47,27,1,0,0,0,0,0,0,0,0,27,0,0,3,1,19000,32,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P2
7589,0.0,0.0,1,0.0,0.062,0,0,0,0,16,0,0,297,12,0,0,0,0,0,0,0,0,0,12,0,0,43,3,20000,39,0,0,0.0,0.0,1,0,Married,SSC,F,ConsumerLoan,others,P4
7590,0.0,0.0,1,0.167,0.083,4,1,1,0,10,2,9,23,0,0,0,21,0,0,0,0,0,0,0,0,0,365,0,38000,104,1,0,0.0,0.0,0,1,Married,GRADUATE,M,CC,AL,P1
7591,0.0,0.0,2,0.0,0.25,0,0,0,0,4,4,6,44,30,1,0,0,0,0,0,0,0,0,30,0,0,9,1,55000,121,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
7592,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000,63,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P3
7593,0.167,0.0,0,0.333,0.0,2,1,2,0,4,2,1,51,0,0,0,29,0,0,0,0,0,0,0,1,0,181,0,17000,54,1,0,0.0,1.0,0,1,Married,12TH,M,CC,others,P1
7594,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,1006,60,0,0,0,0,0,0,0,0,0,60,0,0,1616,0,13000,98,0,0,0.0,0.0,0,0,Married,OTHERS,M,others,others,P2
7595,0.5,0.0,0,1.0,0.0,0,0,0,0,0,2,0,84,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,20000,36,0,0,1.0,0.0,0,0,Married,SSC,F,PL,ConsumerLoan,P2
7596,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,40000,130,0,0,0.0,0.0,0,0,Single,UNDER GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
7597,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,21000,90,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P1
7598,0.0,0.0,1,0.5,0.5,0,0,0,0,1,1,0,66,30,0,1,0,0,0,0,0,0,0,30,0,0,47,1,25000,188,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,others,P4
7599,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,46,0,0,0,10,0,0,0,0,0,0,0,0,0,6,1,11000,27,0,0,0.0,0.0,0,0,Single,GRADUATE,F,others,others,P2
7600,0.0,0.0,0,0.5,0.0,0,0,0,0,1,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,38000,185,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P2
7601,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,28000,130,0,0,1.0,0.0,0,0,Married,12TH,M,ConsumerLoan,PL,P4
7602,0.429,0.143,2,0.857,0.286,1,0,0,2,0,7,2,39,0,0,0,0,0,0,0,0,0,0,0,0,3,124,0,15000,71,0,1,0.667,0.0,0,0,Single,UNDER GRADUATE,M,PL,ConsumerLoan,P2
7603,0.0,0.25,1,0.5,0.25,0,0,0,1,1,3,0,78,60,0,0,0,0,0,0,0,0,0,60,0,1,2,2,28000,131,0,1,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,others,P3
7604,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,15000,69,0,0,0.0,0.0,1,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
7605,1.0,0.0,0,1.0,0.0,0,0,0,0,0,2,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,133,0,40000,186,0,0,0.5,0.0,0,0,Single,12TH,F,ConsumerLoan,PL,P2
7606,0.333,0.667,2,0.333,0.667,0,0,0,0,0,3,3,94,0,0,0,7,0,0,0,0,0,0,0,0,0,98,0,33790,38,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
7607,0.167,0.0,0,0.25,0.0,0,0,0,0,9,3,2,82,16,3,8,15,0,0,0,0,0,0,12,0,2,207,0,40000,124,0,0,0.0,0.0,1,0,Married,12TH,M,PL,PL,P2
7608,1.0,0.0,0,1.0,0.0,0,0,0,0,1,0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,62000,125,0,0,1.0,0.0,0,0,Married,UNDER GRADUATE,M,ConsumerLoan,PL,P4
7609,0.0,0.0,0,0.0,0.0,0,0,0,0,4,0,0,795,25,0,0,0,0,0,0,0,0,0,25,0,0,1183,0,35000,191,0,0,0.0,0.0,1,0,Married,UNDER GRADUATE,M,others,others,P2
7610,0.727,0.0,2,0.727,0.182,5,0,0,0,1,10,2,59,3,0,0,0,0,0,0,0,0,0,3,0,0,51,1,24000,128,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,others,P3
7611,0.5,0.0,1,0.5,0.5,0,0,0,0,0,2,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,25000,51,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
7612,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,904,0,0,0,0,0,0,0,0,0,0,0,0,0,2260,0,24000,68,0,0,0.0,0.0,0,0,Married,12TH,M,AL,AL,P1
7613,0.5,0.333,3,1.0,0.5,1,1,0,4,0,6,1,36,0,0,0,11,0,0,0,0,0,0,0,7,36,7,16,17000,81,1,1,0.417,0.571,0,0,Single,GRADUATE,M,PL,others,P4
7614,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,28000,149,0,0,0.0,0.0,0,0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P2
7615,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,84,0,0,0,10,0,0,0,0,0,0,0,0,0,574,0,23000,262,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
7616,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20000,121,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
7617,1.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,30000,96,0,0,0.0,0.0,0,0,Married,UNDER GRADUATE,F,ConsumerLoan,others,P3
7618,0.0,0.0,0,0.25,0.0,0,0,0,0,2,2,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,15000,122,0,0,0.0,0.0,1,0,Married,GRADUATE,M,ConsumerLoan,others,P2
7619,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,15000,196,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
7620,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,0,703,0,0,0,0,0,0,0,0,0,0,0,1,0,167,0,199000,90,0,0,0.0,1.0,1,0,Married,SSC,M,CC,others,P2
7621,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,1519,0,9000,66,0,0,0.0,0.0,0,0,Single,UNDER GRADUATE,M,others,others,P2
7622,0.5,0.0,0,1.0,0.0,0,0,0,0,1,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,10000,130,0,0,0.0,0.0,0,0,Single,SSC,M,ConsumerLoan,others,P2
7623,0.0,0.5,1,0.0,0.5,0,0,0,0,2,0,0,719,0,0,0,8,0,0,0,0,0,0,0,0,0,45,2,27000,70,0,0,0.0,0.0,1,0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P2
7624,0.333,0.0,0,0.333,0.0,0,0,0,1,1,2,1,23,0,0,0,11,0,0,0,0,0,0,0,0,0,3,1,29500,188,0,1,0.0,0.0,1,0,Married,UNDER GRADUATE,M,ConsumerLoan,PL,P2
7625,0.5,0.0,0,0.5,0.0,0,0,0,0,1,1,0,51,19,0,0,0,0,0,0,0,0,0,19,0,0,1,2,28500,129,0,0,0.0,0.0,0,0,Single,SSC,M,ConsumerLoan,others,P4
7626,0.0,0.5,1,0.5,0.5,0,0,0,0,0,2,0,6,24,1,0,0,0,0,0,0,0,0,24,0,0,258,0,13000,216,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,others,P2
7627,0.0,0.0,0,0.5,0.0,0,1,0,0,1,1,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,250,0,30000,185,1,0,0.0,0.0,0,0,Married,12TH,M,CC,others,P2
7628,0.0,0.5,1,0.5,0.5,0,0,0,0,0,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,13500,29,0,0,0.0,0.0,0,0,Married,OTHERS,M,ConsumerLoan,ConsumerLoan,P2
7629,0.2,0.2,1,0.2,0.2,0,0,0,0,5,0,1,77,1,0,0,4,0,0,0,0,0,0,1,0,0,162,0,28000,94,0,0,0.0,0.0,0,0,Married,GRADUATE,M,others,others,P2
7630,0.0,0.5,1,0.0,0.5,0,0,0,0,1,1,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,653,0,25000,68,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P2
7631,0.333,0.0,1,0.5,0.167,1,0,0,0,4,2,3,46,0,0,0,1,0,0,0,0,0,0,0,0,3,70,2,37000,56,0,0,1.0,0.0,1,0,Single,12TH,M,PL,ConsumerLoan,P3
7632,0.5,0.5,1,1.0,0.5,0,0,0,0,2,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,17000,46,0,0,0.0,0.0,1,0,Married,OTHERS,M,AL,ConsumerLoan,P2
7633,0.0,0.0,1,0.077,0.077,0,0,0,2,10,3,1,82,0,0,0,39,0,0,0,0,0,0,0,0,0,9,1,25000,87,0,1,0.0,0.0,1,0,Married,SSC,M,others,others,P1
7634,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,25000,71,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
7635,0.0,0.0,0,1.0,0.0,1,0,0,0,0,2,1,59,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1,55000,246,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P3
7636,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,2032,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,13000,102,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P2
7637,0.143,0.286,2,0.143,0.286,0,0,0,0,4,3,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,25990,191,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,CC,P1
7638,0.222,0.0,0,0.333,0.0,0,1,0,0,5,4,2,68,0,0,0,0,0,0,0,0,0,0,0,1,0,60,4,50000,36,1,0,0.0,0.0,1,0,Married,UNDER GRADUATE,M,ConsumerLoan,CC,P2
7639,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,20800,68,0,0,0.0,0.0,0,0,Single,UNDER GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
7640,1.0,0.0,0,1.0,0.0,0,0,1,0,1,0,0,106,25,0,0,0,0,0,0,0,0,0,25,0,0,5,1,8500,42,0,0,0.0,0.0,0,1,Single,OTHERS,M,ConsumerLoan,ConsumerLoan,P2
7641,0.0,0.0,0,0.0,0.0,0,0,1,0,3,0,0,720,30,0,1,0,0,0,0,0,0,0,30,0,0,1610,0,35000,131,0,0,0.0,0.0,1,1,Married,GRADUATE,M,others,HL,P2
7642,0.057,0.0,1,0.114,0.029,3,0,2,0,26,9,11,58,15,2,0,17,0,0,0,0,0,0,10,0,0,19,1,15000,128,0,0,0.0,0.0,1,1,Married,OTHERS,M,others,others,P1
7643,0.0,0.0,0,0.125,0.0,1,0,0,4,4,4,0,77,0,0,0,21,0,0,0,0,0,0,0,0,0,6,1,35000,202,0,1,0.0,0.0,1,0,Married,GRADUATE,M,ConsumerLoan,others,P1
7644,0.357,0.071,1,0.357,0.071,3,1,0,1,1,13,1,24,28,0,0,0,0,0,0,0,0,0,8,2,3,101,0,35000,185,1,1,0.25,0.0,0,0,Married,12TH,M,PL,others,P2
7645,0.6,0.4,2,0.8,0.4,0,0,0,1,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,24000,75,0,1,1.0,0.0,0,0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P4
7646,0.6,0.0,1,0.6,0.2,2,0,0,0,0,5,1,45,27,1,0,0,0,0,0,0,0,0,27,0,0,6,2,22000,103,0,0,0.0,0.0,0,0,Married,POST-GRADUATE,F,ConsumerLoan,others,P3
7647,0.167,0.0,0,0.167,0.0,0,0,0,0,6,0,0,66,80,0,4,0,0,0,0,0,0,0,49,0,0,40,2,16000,210,0,0,0.0,0.0,1,0,Married,OTHERS,M,ConsumerLoan,others,P3
7648,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,19000,126,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,others,P2
7649,0.0,0.0,1,0.6,0.2,1,0,0,1,1,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,20000,56,0,1,0.5,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P4
7650,0.167,0.0,0,0.167,0.0,1,0,0,1,5,1,5,1391,0,0,0,1,0,0,0,0,0,0,0,0,1,56,1,25000,89,0,1,1.0,0.0,0,0,Married,GRADUATE,M,PL,PL,P2
7651,0.333,0.333,1,0.667,0.333,0,0,0,0,0,3,1,54,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,25000,306,0,0,0.5,0.667,0,0,Married,GRADUATE,M,CC,ConsumerLoan,P4
7652,0.0,0.0,0,0.0,0.0,0,0,0,2,0,2,0,566,0,0,0,10,0,0,0,0,0,0,0,0,0,572,0,25000,104,0,1,0.0,0.0,0,0,Married,SSC,M,PL,PL,P1
7653,0.0,0.0,0,0.25,0.0,0,0,0,0,2,2,1,74,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,20000,188,0,0,0.5,0.0,1,0,Married,SSC,M,ConsumerLoan,others,P1
7654,0.0,0.0,1,0.333,0.333,0,0,0,0,3,0,0,237,148,1,4,8,0,0,0,0,0,0,148,0,0,1779,0,20000,125,0,0,0.0,0.0,1,0,Single,SSC,M,others,others,P2
7655,0.333,0.0,0,0.5,0.0,1,0,0,0,4,2,4,62,0,0,0,4,0,0,0,0,0,0,0,0,0,13,1,25000,59,0,0,0.0,0.0,1,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
7656,0.0,0.0,0,0.0,0.0,0,0,0,0,1,1,1,2476,0,0,0,0,1,0,0,0,0,0,0,0,0,406,0,15000,99,0,0,0.0,0.0,0,0,Married,12TH,M,CC,ConsumerLoan,P2
7657,0.0,0.0,0,0.0,0.0,0,0,0,0,2,1,0,82,30,2,0,0,0,0,0,0,0,0,11,0,4,108,0,27000,38,0,0,0.75,0.0,0,0,Single,GRADUATE,M,PL,others,P3
7658,0.0,0.0,1,0.0,1.0,0,0,0,0,1,0,0,368,25,0,0,0,0,0,0,0,0,0,25,0,0,989,0,16000,28,0,0,0.0,0.0,0,0,Married,OTHERS,M,others,others,P2
7659,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,666,24,0,0,0,0,0,0,0,0,0,24,0,0,933,0,15500,125,0,0,0.0,0.0,0,0,Single,SSC,M,ConsumerLoan,ConsumerLoan,P3
7660,0.0,0.0,0,1.0,0.0,0,0,0,1,0,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,17200,54,0,1,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
7661,0.2,0.0,1,0.4,0.2,0,0,0,1,0,5,0,24,4,0,0,0,0,0,0,0,0,0,4,0,1,86,1,42500,55,0,1,1.0,0.0,0,0,Single,GRADUATE,M,PL,ConsumerLoan,P2
7662,0.333,0.167,2,0.333,0.333,1,1,0,2,2,4,2,398,0,0,0,13,0,0,0,0,0,0,0,0,0,104,0,22655,187,1,1,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,PL,P1
7663,0.091,0.182,3,0.182,0.273,0,1,0,5,0,11,0,52,21,0,0,0,0,0,0,0,0,0,21,0,2,54,1,25000,68,1,1,0.0,0.0,0,0,Married,GRADUATE,M,others,PL,P3
7664,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,40000,101,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
7665,0.2,0.2,1,0.2,0.2,1,0,0,0,2,3,3,613,370,0,3,14,0,0,0,0,0,0,370,0,0,2086,0,17000,69,0,0,0.0,0.0,0,0,Married,SSC,M,AL,AL,P1
7666,0.25,0.0,0,1.0,0.0,0,1,0,1,1,3,1,20,0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,17000,69,1,1,0.0,0.5,0,0,Married,UNDER GRADUATE,M,ConsumerLoan,CC,P2
7667,0.059,0.118,5,0.353,0.294,2,0,0,1,14,3,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,862,0,58000,125,0,1,0.0,0.0,1,0,Married,SSC,F,PL,HL,P2
7668,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,45,3,0,0,0,0,0,0,0,0,0,3,0,0,8,1,21000,42,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
7669,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,110,0,0,0,0,0,0,0,0,0,0,0,0,1,204,0,22000,71,0,0,0.0,0.0,0,0,Single,UNDER GRADUATE,M,PL,PL,P2
7670,0.45,0.6,13,0.9,0.65,2,0,0,0,1,19,4,70,30,0,0,0,0,0,0,0,0,0,30,2,2,27,5,33000,64,0,0,1.0,0.5,0,0,Single,POST-GRADUATE,M,ConsumerLoan,others,P4
7671,0.333,0.0,0,1.0,0.0,2,0,0,0,2,1,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,36000,38,0,0,0.0,0.0,1,0,Single,SSC,M,others,others,P2
7672,0.4,0.1,2,0.5,0.2,3,0,0,0,10,0,1,76,60,1,15,10,0,0,0,0,0,0,16,0,0,1,1,45000,68,0,0,0.0,0.0,1,0,Married,12TH,M,ConsumerLoan,others,P2
7673,0.0,0.0,0,1.0,0.0,0,0,0,0,1,0,0,77,0,0,0,6,0,0,0,0,0,0,0,0,0,212,0,18000,154,0,0,0.0,0.0,0,0,Single,12TH,M,others,others,P2
7674,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,48000,185,0,0,0.0,1.0,1,0,Married,POST-GRADUATE,M,CC,AL,P2
7675,0.2,0.1,2,0.25,0.1,6,0,0,0,16,4,10,41,0,0,0,8,0,0,0,0,0,0,0,0,0,384,0,30000,305,0,0,0.0,0.0,1,0,Married,SSC,M,others,others,P1
7676,0.0,0.0,1,0.0,0.25,0,0,0,0,4,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,14000,131,0,0,0.0,0.0,1,0,Married,GRADUATE,F,others,others,P2
7677,0.333,0.333,2,0.333,0.333,1,0,0,1,0,6,2,87,0,0,0,2,0,0,0,0,0,0,0,0,2,10,3,29000,36,0,1,1.0,0.0,0,0,Married,12TH,F,ConsumerLoan,others,P3
7678,0.0,0.25,1,0.5,0.25,0,0,0,0,2,2,2,24,27,4,0,0,0,0,0,0,0,0,16,0,1,5,1,15000,38,0,0,1.0,0.0,0,0,Married,SSC,F,ConsumerLoan,HL,P2
7679,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,1,106,0,0,0,5,0,0,0,0,0,0,0,0,0,514,0,26000,104,0,0,0.0,0.0,0,0,Single,GRADUATE,M,AL,AL,P2
7680,0.667,0.0,0,1.0,0.0,1,0,0,1,0,3,0,79,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,20000,14,0,1,1.0,1.0,0,0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P4
7681,1.0,1.0,1,1.0,1.0,0,0,0,1,0,1,0,96,0,0,0,1,0,0,0,0,0,0,0,0,3,61,1,22000,78,0,1,0.5,0.0,0,0,Married,GRADUATE,M,PL,PL,P2
7682,0.0,0.0,0,0.0,0.0,0,0,0,0,1,1,2,71,22,1,0,13,0,0,0,0,0,0,22,0,0,626,0,13000,30,0,0,0.0,0.0,0,0,Single,GRADUATE,M,others,others,P2
7683,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,17000,83,0,0,0.0,0.0,0,0,Married,SSC,M,others,others,P2
7684,0.0,0.0,0,0.0,0.0,0,0,0,0,2,0,0,1144,120,0,4,0,0,0,0,0,0,0,120,0,0,1,2,15000,191,0,0,0.0,0.0,0,0,Married,OTHERS,M,ConsumerLoan,others,P4
7685,0.0,0.0,0,0.5,0.0,0,0,0,0,2,0,0,52,7,0,0,0,0,0,0,0,0,0,7,0,0,1005,0,20000,131,0,0,0.0,0.0,0,0,Married,SSC,M,others,others,P2
7686,0.4,0.2,1,0.4,0.2,1,0,0,0,4,1,4,92,0,0,0,4,0,0,0,0,0,0,0,0,0,26,1,18000,63,0,0,0.0,0.0,0,0,Married,SSC,M,ConsumerLoan,ConsumerLoan,P2
7687,0.4,0.2,1,0.8,0.2,3,1,0,1,3,2,0,80,0,0,0,0,0,0,0,0,0,0,0,2,1,18,2,20000,38,1,1,0.0,0.5,0,0,Single,GRADUATE,M,ConsumerLoan,others,P2
7688,0.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,12000,128,0,0,0.0,0.0,0,0,Married,12TH,F,others,others,P2
7689,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,1,718,21,0,0,9,0,0,0,0,0,0,21,0,1,90,1,25000,100,0,0,1.0,0.0,0,0,Married,12TH,M,PL,PL,P4
7690,0.0,0.0,0,0.0,0.0,2,0,0,0,4,1,1,1373,31,0,4,20,0,0,0,0,0,0,31,0,0,21,1,55000,107,0,0,0.0,0.0,1,0,Married,12TH,M,ConsumerLoan,others,P2
7691,0.0,0.0,1,0.0,0.5,0,0,0,1,0,2,0,344,55,1,0,0,0,0,0,0,0,0,55,0,1,232,0,19500,67,0,1,0.0,0.0,0,0,Single,12TH,M,PL,ConsumerLoan,P3
7692,0.0,0.0,0,0.071,0.0,0,0,1,0,12,16,13,37,0,0,0,14,0,0,0,0,0,0,0,0,0,15,1,38000,371,0,0,0.0,0.0,1,1,Married,12TH,M,ConsumerLoan,others,P1
7693,1.0,0.0,0,1.0,0.0,0,0,0,0,0,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,60000,185,0,0,0.0,0.0,0,0,Married,GRADUATE,M,ConsumerLoan,others,P2
7694,0.056,0.278,6,0.333,0.333,0,1,1,1,2,16,3,48,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,15300,59,1,1,0.0,0.0,0,1,Single,UNDER GRADUATE,M,ConsumerLoan,others,P3
7695,0.333,0.0,1,0.667,0.333,1,0,0,0,2,1,1,51,60,0,8,0,0,0,0,0,0,0,60,0,0,294,0,28500,125,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
7696,0.0,1.0,1,1.0,1.0,0,0,0,0,0,1,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,20000,128,0,0,0.0,0.0,0,0,Married,12TH,F,others,ConsumerLoan,P2
7697,0.143,0.143,2,0.143,0.286,0,1,0,0,0,7,0,61,0,0,0,0,0,0,0,0,0,0,0,0,2,162,0,8600,299,1,0,0.5,0.0,0,0,Single,12TH,M,PL,ConsumerLoan,P2
7698,0.167,0.0,0,0.5,0.0,2,0,0,0,3,3,4,51,3,0,0,0,0,0,0,0,0,0,3,0,2,5,4,24000,98,0,0,1.0,0.0,0,0,Married,SSC,M,ConsumerLoan,others,P4
7699,0.5,0.0,0,0.5,0.0,0,0,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,18000,41,0,0,0.0,0.0,0,0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P3
7700,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0,0,856,23,0,0,0,0,0,0,0,0,0,23,0,0,2068,0,20000,119,0,0,0.0,0.0,0,0,Married,12TH,M,others,others,P2
7701,0.083,0.0,0,0.083,0.0,5,0,1,1,23,1,11,59,0,0,0,13,0,0,0,0,0,0,0,0,0,419,0,15000,18,0,1,0.0,0.0,1,1,Married,GRADUATE,M,HL,HL,P1
7702,0.0,0.0,0,0.053,0.0,2,1,2,6,7,12,5,56,29,5,0,20,0,0,0,0,0,0,3,2,0,1,1,30000,65,1,1,0.0,0.0,1,1,Married,12TH,M,ConsumerLoan,PL,P1
7703,0.143,0.143,2,0.429,0.286,1,1,0,0,1,6,3,41,31,0,0,0,0,0,0,0,0,0,31,1,0,76,5,18000,103,1,0,0.0,0.0,0,0,Married,12TH,M,others,ConsumerLoan,P3
7704,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,532,28,0,0,0,0,0,0,0,0,0,28,0,0,593,0,18000,126,0,0,0.0,0.0,0,0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P4
