PROSPECTID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,num_times_delinquent,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score,Approved_Flag
9675,2,2,0,0,2,0.0,1.0,0.0,1.0,1,2,0.5,1.0,0,0,0,2,0,0,0,0,2,0,17,9,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,346,1,0,0,Married,12TH,36,M,20000,246,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,PL,others,692,P2
9677,14,11,3,1,0,0.071,0.0,0.214,0.786,3,2,0.214,0.143,0,0,0,0,1,0,0,14,0,13,87,5,145,6,30,0,0,0,0,0,32,0,9,0,0,0,0,0,0,0,0,0,30,5,0,0,0,1,1,1,0,4,4,4,Married,12TH,34,M,26000,114,0.214,0.333,1.045,0,0,1.0,0.0,1.0,0.0,1,0,ConsumerLoan,AL,648,P4
9678,5,0,5,3,0,0.6,0.0,1.0,0.0,5,0,1.0,0.0,2,1,0,3,0,0,0,1,4,1,11,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,2,3,49,8,3,1,Married,UNDER GRADUATE,27,M,20000,101,1.0,0.6,0.779,0,0,0.667,0.0,0.667,0.0,0,0,others,ConsumerLoan,678,P2
9679,3,0,3,0,0,0.0,0.0,1.0,0.0,2,0,0.667,0.0,1,0,0,1,0,0,0,1,2,2,11,11,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,345,1,0,0,Single,12TH,27,M,30000,77,1.0,0.0,0.283,0,0,0.0,0.0,0.0,0.0,0,0,others,others,671,P2
9680,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,11,11,62,1,28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,337,1,0,0,Married,GRADUATE,29,M,18000,25,1.0,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,666,P3
9681,1,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0,0,0,1,0,0,0,0,1,0,18,18,286,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,1,1,166,1,1,0,Married,OTHERS,23,M,18000,36,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,0,PL,ConsumerLoan,663,P3
9682,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,3,0,0,3,0,0,24,20,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,121,2,1,0,Married,GRADUATE,36,M,12000,30,0.0,0.0,0.0,0,0,1.0,0.0,0.5,0.0,1,0,PL,PL,673,P2
9684,1,1,0,0,1,0.0,1.0,0.0,1.0,0,1,0.0,1.0,0,0,0,0,1,0,0,1,0,0,14,14,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,581,0,0,0,Married,12TH,24,M,17000,189,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,others,others,678,P2
9685,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,14,14,21,0,0,0,0,0,0,0,14,5,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,3,1,1,1,Single,GRADUATE,22,M,9568,27,1.0,0.0,0.557,0,0,1.0,0.0,1.0,0.0,0,0,PL,others,666,P3
9687,5,3,2,0,0,0.0,0.0,0.4,0.6,0,0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,70,23,64,0,0,0,0,0,0,0,19,5,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,682,0,0,0,Married,POST-GRADUATE,34,M,40000,128,0.4,0.0,0.559,0,1,0.0,0.0,0.0,0.0,0,0,PL,PL,711,P1
9689,3,0,3,0,0,0.0,0.0,1.0,0.0,2,0,0.667,0.0,0,1,0,2,0,0,0,1,2,0,38,7,33,1,131,0,0,0,1,1,19,3,4,0,0,0,0,0,0,0,0,0,131,3,0,0,0,0,0,0,278,1,0,0,Single,GRADUATE,25,M,50000,71,1.0,0.0,0.365,0,0,0.0,0.0,0.0,0.0,0,0,others,AL,671,P2
9690,10,3,7,2,3,0.2,0.3,0.7,0.3,6,3,0.6,0.3,3,2,0,8,0,0,0,2,8,0,20,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,8,5,2,Married,SSC,43,F,13000,27,0.7,0.333,0.7,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,668,P3
9691,9,5,4,1,2,0.111,0.222,0.444,0.556,3,4,0.333,0.444,0,1,0,6,0,0,2,1,8,0,55,6,42,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,2,169,4,2,0,Married,SSC,40,M,20400,123,0.444,0.333,0.855,0,1,0.0,0.0,0.0,0.0,0,0,others,ConsumerLoan,689,P2
9692,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,7,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,212,1,0,0,Single,GRADUATE,22,M,25000,17,1.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,CC,CC,670,P2
9693,3,2,1,0,0,0.0,0.0,0.333,0.667,1,2,0.333,0.667,0,0,0,0,0,0,0,3,0,3,23,7,123,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,3,3,3,2,Married,GRADUATE,26,M,95000,83,0.333,0.0,1.063,0,0,1.0,0.0,1.0,0.0,0,0,others,PL,670,P2
9696,4,1,3,0,0,0.0,0.0,0.75,0.25,1,0,0.25,0.0,0,1,2,0,0,0,1,1,3,0,22,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,1,3,12,4,5,5,10,6,4,Married,GRADUATE,28,M,20000,50,0.75,0.0,0.904,1,1,0.8,0.333,0.333,0.167,0,0,PL,CC,666,P3
9697,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,9,9,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,4,28,7,4,1,Single,GRADUATE,22,M,27000,76,1.0,0.0,0.083,0,0,0.75,0.0,0.75,0.0,0,0,PL,others,674,P2
9698,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,9,9,84,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,3,4,3,3,Married,SSC,27,F,18000,14,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,650,P4
9700,8,8,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.125,0,1,0,0,6,0,0,7,1,1,72,18,264,12,90,0,0,0,11,9,3,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,2,0,1,1,5,3,3,Married,12TH,32,M,17000,31,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,others,others,662,P3
9701,3,2,1,0,1,0.0,0.333,0.333,0.667,1,1,0.333,0.333,0,1,0,0,0,0,0,3,0,2,34,10,42,0,0,0,0,0,0,0,19,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,1,Married,12TH,38,M,19000,74,0.333,0.0,0.606,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,AL,676,P2
9703,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,56,56,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,373,0,0,0,Married,GRADUATE,56,M,10000,38,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,PL,others,688,P2
9704,9,8,1,0,0,0.0,0.0,0.111,0.889,0,0,0.0,0.0,0,0,0,0,2,0,0,9,0,7,87,20,114,0,0,0,0,0,0,0,29,5,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,2,3,3,3,3,Married,SSC,28,M,18500,80,0.111,0.0,1.035,0,0,1.0,0.0,1.0,0.0,1,0,PL,PL,686,P2
9705,3,2,1,0,0,0.0,0.0,0.333,0.667,1,2,0.333,0.667,0,0,0,2,0,0,1,0,3,0,23,8,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,229,2,0,0,Married,GRADUATE,35,M,37000,30,0.333,0.0,0.924,0,1,0.0,0.0,0.0,0.0,0,0,PL,ConsumerLoan,686,P2
9706,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,5,5,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,2,2,2,7,7,2,Single,12TH,24,M,22000,52,1.0,1.0,0.842,0,1,1.0,0.0,1.0,0.0,0,0,ConsumerLoan,ConsumerLoan,659,P3
9707,9,3,6,2,1,0.222,0.111,0.667,0.333,3,1,0.333,0.111,1,1,0,5,1,0,1,3,6,1,82,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,2,37,6,3,1,Married,12TH,28,M,95000,42,0.667,0.667,0.66,0,1,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,others,702,P3
9708,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,42,42,554,5,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,0,0,0,178,2,2,0,Single,PROFESSIONAL,21,M,15000,38,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,others,others,672,P2
9709,4,2,2,1,1,0.25,0.25,0.5,0.5,2,1,0.5,0.25,1,0,1,2,0,0,1,0,4,0,31,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,7,4,7,77,7,4,4,Married,POST-GRADUATE,33,M,20000,28,0.5,0.5,0.953,1,1,0.571,0.0,0.571,0.0,0,0,PL,others,661,P3
9710,4,2,2,2,1,0.5,0.25,0.5,0.5,2,2,0.5,0.5,1,0,0,3,0,0,0,0,4,1,27,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,45,2,2,1,Married,GRADUATE,25,M,9000,57,0.5,1.0,0.62,0,0,1.0,0.0,1.0,0.0,0,0,PL,ConsumerLoan,681,P2
9711,8,1,7,5,0,0.625,0.0,0.875,0.125,7,0,0.875,0.0,4,1,0,4,0,0,0,2,6,3,37,2,51,11,346,0,0,0,11,11,5,5,5,0,0,0,0,0,0,0,0,0,346,5,0,0,0,0,0,0,5,4,2,1,Single,SSC,28,M,28000,122,0.875,0.714,0.689,0,0,0.0,0.0,0.0,0.0,0,0,others,others,675,P2
9712,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,15,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,475,0,0,0,Single,GRADUATE,25,M,55000,64,1.0,0.0,0.465,0,0,0.0,0.0,0.0,0.0,0,0,others,others,685,P2
9714,2,1,1,0,1,0.0,0.5,0.5,0.5,2,1,1.0,0.5,1,0,0,2,0,0,0,0,2,0,9,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,259,1,0,0,Single,GRADUATE,23,M,35000,59,0.5,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,670,P2
9715,4,0,4,2,0,0.5,0.0,1.0,0.0,4,0,1.0,0.0,2,0,0,3,0,0,0,1,3,1,10,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,27,4,3,1,Single,12TH,25,M,24000,102,1.0,0.5,0.86,0,0,0.0,0.0,0.0,0.0,0,0,others,others,666,P3
9716,3,1,2,2,0,0.667,0.0,0.667,0.333,2,0,0.667,0.0,0,1,0,1,0,0,0,1,2,1,50,5,87,4,177,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,177,16,0,0,0,0,0,0,19,12,11,5,Married,GRADUATE,48,M,120000,249,0.667,1.0,0.61,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,652,P4
9717,24,11,13,7,7,0.292,0.292,0.542,0.458,15,7,0.625,0.292,1,2,1,8,5,0,3,9,15,5,64,3,44,12,26,6,6,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,26,19,4,2,2,6,5,6,28,13,9,1,Married,GRADUATE,36,M,85000,77,0.542,0.467,0.445,1,1,0.833,1.0,0.833,0.5,1,0,CC,others,671,P2
9718,9,6,3,0,1,0.0,0.111,0.333,0.667,3,2,0.333,0.222,1,1,0,4,0,0,0,5,4,4,92,10,64,9,16,1,5,4,0,0,9,5,9,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,5,3,2,2,Married,GRADUATE,21,F,20000,62,0.333,0.0,0.633,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,690,P2
9719,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,13,13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,1,Married,12TH,33,M,15000,107,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,676,P2
9720,5,3,2,0,0,0.0,0.0,0.4,0.6,0,0,0.0,0.0,0,0,0,0,0,0,5,0,5,0,172,33,103,0,0,0,0,0,0,0,45,6,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1016,0,0,0,Married,12TH,44,M,24044,245,0.4,0.0,0.176,0,1,0.0,0.0,0.0,0.0,0,0,PL,PL,743,P1
9721,10,6,4,1,2,0.1,0.2,0.4,0.6,4,2,0.4,0.2,0,0,0,4,0,0,1,4,6,5,55,4,68,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,1,3,27,4,1,1,Married,UNDER GRADUATE,33,M,27000,31,0.4,0.25,0.711,0,1,0.333,0.0,0.333,0.0,0,0,PL,others,686,P2
9722,24,14,10,4,4,0.167,0.167,0.417,0.583,12,8,0.5,0.333,2,1,0,9,0,0,0,15,9,14,42,2,68,0,0,0,0,0,0,0,133,27,57,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0,0,0,80,5,4,1,Married,UNDER GRADUATE,33,M,18600,65,0.417,0.333,0.968,0,0,0.0,1.0,0.0,1.0,0,0,CC,ConsumerLoan,725,P1
9723,9,8,1,0,0,0.0,0.0,0.111,0.889,0,0,0.0,0.0,0,0,0,0,9,0,0,9,0,0,48,32,699,9,23,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,2,2,2,2,Married,SSC,36,M,25000,107,0.111,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,ConsumerLoan,657,P4
9724,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,1,0,0,0,1,1,0,39,5,90,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,6,3,3,2,Married,12TH,40,M,22000,185,0.5,1.0,0.5,0,0,1.0,0.0,1.0,0.0,0,0,ConsumerLoan,others,663,P3
9725,5,3,2,1,0,0.2,0.0,0.4,0.6,2,0,0.4,0.0,0,1,0,2,0,1,1,2,3,0,57,4,54,1,28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,2,0,0,227,2,0,0,Married,12TH,53,M,28000,66,0.4,0.5,0.984,0,1,0.0,0.0,0.0,0.0,0,1,others,others,681,P2
9726,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,43,43,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,11,2,2,2,Single,12TH,26,M,15000,38,0.0,0.0,0.0,0,0,1.0,0.0,1.0,0.0,0,0,others,others,666,P3
9727,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,3,3,72,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119,1,1,0,Single,SSC,21,M,25000,128,1.0,1.0,1.009,0,0,0.0,0.0,0.0,0.0,0,0,others,others,689,P2
9728,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,52,52,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1574,0,0,0,Married,12TH,29,M,12000,71,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,others,others,702,P3
9729,13,13,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.077,0,0,0,1,12,0,0,12,1,0,29,19,265,6,66,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2,0,2,0,0,0,3,7,4,1,Married,GRADUATE,26,M,38000,66,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,others,others,663,P3
9730,10,7,3,0,1,0.0,0.1,0.3,0.7,1,1,0.1,0.1,0,1,0,1,5,0,0,7,3,3,55,7,60,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,216,1,0,0,Married,12TH,44,M,25000,35,0.3,0.0,0.204,0,0,0.0,0.0,0.0,0.0,1,0,PL,others,702,P3
9731,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,0,0,0,0,0,1,1,1,1,59,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,43,2,1,1,Single,SSC,31,M,20000,78,1.0,1.0,0.812,0,1,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,678,P2
9732,2,0,2,2,0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,6,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,35,4,4,3,Married,SSC,29,M,25000,115,1.0,1.0,0.532,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,665,P3
9734,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,0,1,0,0,0,1,0,2,0,12,3,47,1,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,8,5,6,4,4,4,18,11,9,3,Single,POST-GRADUATE,24,M,21000,13,1.0,1.0,0.988,1,1,1.0,0.833,1.0,0.625,0,0,CC,CC,651,P4
9735,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,11,11,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,327,2,0,0,Married,GRADUATE,40,F,15000,150,1.0,0.0,0.856,0,0,0.0,0.0,0.0,0.0,0,0,others,others,689,P2
9736,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0,2,0,2,20,16,63,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,1,1,1,Married,OTHERS,41,M,28000,126,1.0,0.0,0.842,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,674,P2
9739,20,0,20,9,0,0.45,0.0,1.0,0.0,15,0,0.75,0.0,1,6,0,13,0,0,0,6,14,1,16,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,1,1,35,24,17,8,Married,12TH,39,M,48000,89,1.0,0.6,0.66,0,0,1.0,0.0,1.0,0.0,0,0,others,others,636,P4
9740,5,4,1,0,0,0.0,0.0,0.2,0.8,0,0,0.0,0.0,0,1,0,0,1,0,0,5,0,3,72,22,439,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,1,1,Married,GRADUATE,31,F,20000,73,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,others,688,P2
9742,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,0,1,0,1,0,0,1,1,2,0,20,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,110,2,1,0,Single,UNDER GRADUATE,24,M,11000,18,0.667,0.5,0.727,0,1,1.0,0.0,1.0,0.0,0,0,PL,others,678,P2
9744,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,3,2,Married,GRADUATE,28,M,22000,76,1.0,1.0,0.444,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,659,P3
9745,9,1,8,3,1,0.333,0.111,0.889,0.111,8,1,0.889,0.111,1,0,1,6,0,0,0,0,9,2,18,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,3,2,0,1,58,4,3,3,Married,GRADUATE,27,M,15000,66,0.889,0.375,0.445,1,0,0.0,1.0,0.0,0.75,0,0,CC,others,667,P3
9747,13,5,8,1,0,0.077,0.0,0.615,0.385,5,3,0.385,0.231,2,2,0,7,2,0,0,4,9,2,89,2,87,6,30,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,3,2,1,1,Married,UNDER GRADUATE,41,M,28500,62,0.615,0.2,0.502,0,0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,ConsumerLoan,687,P2
9750,8,7,1,0,1,0.0,0.125,0.125,0.875,0,1,0.0,0.125,1,4,0,0,0,0,4,4,4,0,120,14,140,11,30,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0,0,0,6,0,0,21,1,1,1,Married,GRADUATE,58,M,35000,126,0.125,0.0,0.405,0,1,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,694,P2
9751,7,2,5,1,0,0.143,0.0,0.714,0.286,3,1,0.429,0.143,0,0,0,4,0,0,0,0,7,3,50,2,24,3,25,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,7,2,2,2,Married,GRADUATE,34,M,35000,66,0.714,0.333,0.781,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,678,P2
9752,2,1,1,0,0,0.0,0.0,0.5,0.5,0,1,0.0,0.5,0,0,0,1,0,0,1,0,2,0,26,21,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,639,0,0,0,Married,GRADUATE,40,M,15000,82,0.5,0.0,0.627,0,1,0.0,0.0,0.0,0.0,0,0,PL,ConsumerLoan,688,P2
9753,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,10,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,304,1,0,0,Married,12TH,38,F,14000,63,1.0,0.0,0.086,0,0,0.0,0.0,0.0,0.0,0,0,others,others,687,P2
9754,9,3,6,2,1,0.222,0.111,0.667,0.333,6,2,0.667,0.222,2,0,0,6,0,0,0,2,7,3,40,2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,1,1,1,Married,OTHERS,47,M,18000,308,0.667,0.333,0.264,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,others,683,P2
9755,8,6,2,1,1,0.125,0.125,0.25,0.75,3,2,0.375,0.25,1,0,0,3,2,0,0,5,3,3,67,2,53,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,8,6,6,Single,GRADUATE,31,M,34500,305,0.25,0.333,1.0,0,0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,ConsumerLoan,678,P2
9757,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,1,0,0,1,0,0,0,0,2,1,11,11,129,1,29,0,1,1,0,0,10,5,10,0,0,0,0,0,0,0,0,0,29,6,0,0,0,0,0,0,361,3,0,0,Married,SSC,48,M,27000,82,1.0,0.0,0.873,0,0,0.0,0.0,0.0,0.0,0,0,others,ConsumerLoan,686,P2
9759,4,2,2,1,0,0.25,0.0,0.5,0.5,2,1,0.5,0.25,0,0,0,4,0,0,0,0,4,0,22,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,6,5,1,Single,GRADUATE,30,M,20000,46,0.5,0.5,0.259,0,0,0.0,0.0,0.0,0.0,0,0,ConsumerLoan,ConsumerLoan,668,P3
9760,2,2,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.5,0,0,0,1,1,0,0,1,1,0,21,13,196,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,378,0,0,0,Married,GRADUATE,39,M,18500,77,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,0,ConsumerLoan,ConsumerLoan,682,P2
